Easting_M;Northing_M;Bouguer_anom;ELEV_M
624252.810000000055879;9151505.240000000223517;93.000000000000000;12.354348182678223
626059.099999999976717;9150924.009999999776483;93.000000000000000;13.232140541076660
627428.430000000051223;9150531.820000000298023;96.000000000000000;13.494372367858887
613064.540000000037253;9147102.810000000521541;102.000000000000000;8.103234291076660
655989.130000000004657;9158385.330000000074506;104.000000000000000;19.818229675292969
655099.760000000009313;9156409.720000000670552;104.000000000000000;16.262809753417969
651619.140000000013970;9149691.029999999329448;104.000000000000000;14.217472076416016
655141.949999999953434;9169411.199999999254942;106.000000000000000;183.210922241210938
611878.719999999972060;9144298.640000000596046;108.000000000000000;11.454108238220215
663568.250000000000000;9164197.599999999627471;109.000000000000000;70.028778076171875
660634.030000000027940;9163008.310000000521541;109.000000000000000;214.249374389648438
659007.989999999990687;9161427.830000000074506;109.000000000000000;133.023254394531250
658619.609999999986030;9159006.730000000447035;109.000000000000000;50.782329559326165
657028.139999999897555;9155827.449999999254942;111.000000000000000;11.561714172363281
654681.689999999944121;9153012.830000000074506;112.000000000000000;15.060313224792480
664834.680000000051223;9158694.390000000596046;113.000000000000000;11.849870681762695
664241.339999999967404;9162032.039999999105930;115.000000000000000;36.561550140380859
652482.729999999981374;9147230.689999999478459;116.000000000000000;14.615509033203123
664247.020000000135042;9155383.919999999925494;121.000000000000000;10.429721832275391
664207.689999999944121;9152266.730000000447035;123.000000000000000;11.127659797668459
663647.239999999990687;9149459.660000000149012;126.000000000000000;17.283782958984375
661647.119999999878928;9156715.630000000819564;127.000000000000000;49.233860015869141
654385.810000000055879;9149314.939999999478459;127.000000000000000;13.352681159973145
662890.489999999990687;9147169.029999999329448;128.000000000000000;13.447989463806152
653745.430000000051223;9144603.060000000521541;131.000000000000000;162.269500732421875
662168.390000000013970;9143467.070000000298023;132.000000000000000;9.389010429382324
654148.410000000032596;9143066.490000000223517;132.000000000000000;138.199005126953125
661284.150000000023283;9154370.619999999180436;133.000000000000000;140.141098022460938
660731.790000000037253;9142327.769999999552965;136.000000000000000;26.055191040039063
656828.959999999962747;9152138.679999999701977;137.000000000000000;7.709698677062988
657817.060000000172295;9142953.839999999850988;141.000000000000000;59.494514465332031
777209.119999999995343;9114570.560000000521541;110.579999999999998;154.313796997070313
777400.939999999944121;9111620.160000000149012;115.599999999999994;281.785919189453125
777997.310000000055879;9109742.410000000149012;115.980000000000004;306.853118896484375
776899.109999999986030;9107029.609999999403954;119.310000000000002;260.731628417968750
775871.430000000051223;9101906.070000000298023;132.819999999999993;32.063766479492188
778917.280000000027940;9104500.500000000000000;120.069999999999993;139.276611328125000
780381.390000000130385;9107708.849999999627471;113.189999999999998;246.715789794921875
781725.819999999832362;9109796.000000000000000;110.390000000000001;238.793167114257813
782882.560000000055879;9113258.949999999254942;104.549999999999997;145.290969848632813
783185.000000000000000;9104424.339999999850988;113.040000000000006;177.331161499023438
784563.020000000135042;9107847.210000000894070;113.840000000000003;246.089950561523438
786627.329999999958090;9105592.380000000819564;113.980000000000004;239.385284423828125
786930.410000000032596;9102763.240000000223517;113.859999999999999;181.541702270507813
784896.439999999944121;9099509.789999999105930;118.299999999999997;30.550199508666992
785236.670000000041910;9111947.119999999180436;104.810000000000002;141.325012207031250
791592.430000000051223;9112645.949999999254942;101.030000000000001;179.382980346679688
794899.670000000041910;9113068.029999999329448;105.099999999999994;169.253585815429688
788513.459999999962747;9108186.169999999925494;107.769999999999996;258.495483398437500
789519.959999999846332;9104639.109999999403954;109.040000000000006;263.945404052734375
791728.949999999953434;9109924.820000000298023;110.129999999999995;227.175994873046875
792706.650000000023283;9107899.570000000298023;109.859999999999999;261.113525390625000
790298.449999999953434;9102114.230000000447035;117.920000000000002;205.716156005859347
790465.189999999944121;9099179.929999999701977;119.689999999999998;164.175567626953125
793329.959999999962747;9099673.029999999329448;119.040000000000006;222.601379394531250
792941.660000000032596;9096474.119999999180436;120.030000000000001;126.987815856933594
795651.629999999888241;9097360.210000000894070;119.870000000000005;199.220260620117188
798534.430000000051223;9095442.929999999701977;125.000000000000000;142.908065795898438
794529.930000000051223;9106435.269999999552965;105.469999999999999;292.116302490234375
797126.010000000009313;9110495.779999999329448;105.030000000000001;261.572052001953125
798089.020000000018626;9107429.289999999105930;102.890000000000001;300.084777832031250
796037.520000000018626;9104143.029999999329448;111.280000000000001;277.909362792968750
796960.780000000027940;9101208.779999999329448;115.969999999999999;252.102462768554688
799548.660000000032596;9102290.750000000000000;118.069999999999993;272.325988769531250
801660.839999999967404;9101255.339999999850988;117.939999999999998;275.609893798828125
802206.780000000027940;9104410.099999999627471;117.269999999999996;344.300140380859375
800138.010000000009313;9105562.720000000670552;107.340000000000003;320.640441894531250
805087.969999999972060;9093114.429999999701977;116.849999999999994;23.295351028442383
805217.619999999995343;9096742.439999999478459;115.700000000000003;181.808761596679688
802733.199999999953434;9097981.789999999105930;116.260000000000005;228.437149047851563
799055.619999999995343;9114616.810000000521541;99.790000000000006;251.856613159179688
802192.160000000032596;9112564.650000000372529;102.060000000000002;376.430816650390682
803553.540000000037253;9109649.720000000670552;105.739999999999995;393.598449707031250
804651.910000000032596;9105774.410000000149012;109.150000000000006;347.896911621093750
806868.459999999962747;9098724.970000000670552;116.230000000000004;211.447891235351563
808522.689999999944121;9095970.150000000372529;112.090000000000003;88.378479003906250
804441.979999999981374;9102597.859999999403954;112.030000000000001;319.217163085937500
809953.469999999972060;9098807.599999999627471;111.920000000000002;208.119354248046875
805216.300000000046566;9111723.890000000596046;110.200000000000003;362.413665771484375
810391.280000000027940;9110307.669999999925494;110.239999999999995;183.414520263671875
807722.119999999995343;9109712.119999999180436;108.599999999999994;309.985504150390682
808565.270000000018626;9114007.929999999701977;105.950000000000003;517.700134277343750
811838.709999999962747;9113123.679999999701977;105.640000000000001;194.179382324218750
809484.709999999962747;9108444.220000000670552;108.480000000000004;241.658248901367188
808164.419999999925494;9105881.689999999478459;107.769999999999996;320.081115722656250
809168.760000000009313;9102180.070000000298023;114.569999999999993;276.852905273437500
812287.010000000009313;9102820.580000000074506;114.939999999999998;286.275970458984375
813266.040000000037253;9110726.470000000670552;103.620000000000005;160.230239868164063
812862.290000000037253;9106283.150000000372529;109.000000000000000;218.102432250976563
814409.650000000023283;9099226.949999999254942;115.469999999999999;263.706634521484375
814126.910000000032596;9095726.570000000298023;111.170000000000002;233.656768798828125
813281.699999999953434;9091869.070000000298023;108.409999999999997;4.472819805145264
815949.829999999958090;9111518.640000000596046;102.670000000000002;152.747360229492188
819179.760000000009313;9112422.179999999701977;99.790000000000006;159.665725708007813
817763.880000000004657;9108568.939999999478459;103.469999999999999;223.022247314453125
817351.339999999967404;9098598.339999999850988;107.950000000000003;310.394104003906250
817006.719999999972060;9095146.039999999105930;110.099999999999994;199.328277587890625
819484.270000000018626;9092413.550000000745058;103.390000000000001;103.887435913085938
819742.880000000004657;9100270.580000000074506;103.879999999999995;322.168731689453125
820172.939999999944121;9103817.019999999552965;99.799999999999997;388.881713867187500
823617.869999999995343;9111161.740000000223517;104.840000000000003;176.531784057617188
822381.500000000000000;9108906.320000000298023;104.870000000000005;300.539276123046875
826732.270000000018626;9113399.130000000819564;110.739999999999995;205.360046386718750
826816.949999999953434;9110537.820000000298023;113.150000000000006;147.488174438476563
829573.159999999916181;9110218.570000000298023;109.189999999999998;160.524078369140653
825415.400000000023283;9107917.970000000670552;98.640000000000001;407.066955566406250
828391.310000000055879;9104877.679999999701977;95.409999999999997;389.192169189453125
822567.430000000051223;9106060.080000000074506;98.859999999999999;341.609191894531250
827342.670000000041910;9102752.490000000223517;91.260000000000005;371.548034667968750
829781.280000000027940;9101592.740000000223517;97.739999999999995;355.920989990234375
826919.310000000055879;9098498.130000000819564;93.299999999999997;338.667907714843750
824125.410000000032596;9103271.630000000819564;93.129999999999995;395.297485351562500
829636.109999999986030;9097003.669999999925494;93.109999999999999;352.005950927734375
823662.780000000027940;9098972.109999999403954;94.260000000000005;320.213134765625000
823518.989999999990687;9096081.810000000521541;98.290000000000006;278.175140380859375
822822.599999999976717;9093141.449999999254942;97.040000000000006;180.030746459960938
826090.319999999948777;9092156.849999999627471;104.060000000000002;114.483764648437500
829194.849999999976717;9090678.009999999776483;104.579999999999998;108.887351989746094
666101.949999999953434;9170509.929999999701977;86.939999999999998;140.873535156250000
665894.939999999827705;9168295.509999999776483;102.489999999999995;207.737564086914034
667646.579999999958090;9167692.189999999478459;103.239999999999995;152.470367431640653
669202.680000000051223;9168013.740000000223517;100.930000000000007;280.299896240234375
672541.890000000013970;9167453.759999999776483;102.430000000000007;116.398315429687500
676879.589999999967404;9167531.949999999254942;104.150000000000006;112.968849182128906
681946.740000000107102;9168621.650000000372529;104.239999999999995;81.593200683593750
684296.560000000055879;9167541.390000000596046;99.239999999999995;109.724121093750000
686998.550000000046566;9168066.160000000149012;90.840000000000003;69.473815917968750
683369.479999999981374;9165120.480000000447035;94.540000000000006;48.088920593261719
681135.640000000013970;9164735.880000000819564;105.500000000000000;55.976722717285163
679126.740000000107102;9164365.429999999701977;107.340000000000003;63.252090454101563
679578.219999999972060;9167485.519999999552965;112.120000000000005;189.728042602539063
677365.439999999944121;9164353.439999999478459;107.349999999999994;84.274978637695313
675294.459999999962747;9163922.000000000000000;108.049999999999997;120.523399353027344
672686.390000000013970;9164171.660000000149012;109.239999999999995;162.299026489257813
674538.579999999958090;9160858.750000000000000;112.760000000000005;28.834407806396484
672334.900000000023283;9161657.410000000149012;113.670000000000002;71.636405944824219
668720.989999999990687;9161812.060000000521541;106.859999999999999;26.651281356811523
670578.380000000004657;9165067.210000000894070;106.129999999999995;60.318618774414063
666010.329999999841675;9162815.029999999329448;125.930000000000007;53.565437316894531
671026.550000000046566;9159831.310000000521541;102.989999999999995;91.334053039550781
665696.050000000046566;9158786.279999999329448;108.170000000000002;11.263983726501465
668459.500000000000000;9158699.740000000223517;98.680000000000007;12.183131217956541
666494.390000000013970;9156646.390000000596046;106.189999999999998;6.189325809478760
668743.150000000023283;9156414.369999999180436;91.840000000000003;12.598263740539551
671941.359999999986030;9157053.429999999701977;94.670000000000002;8.809125900268556
672376.280000000027940;9153986.960000000894070;87.189999999999998;7.486827850341798
669968.729999999981374;9154612.390000000596046;92.969999999999999;7.882188796997070
666013.250000000000000;9154744.470000000670552;110.920000000000002;8.746162414550781
669048.880000000121072;9152470.150000000372529;95.230000000000004;12.598826408386230
666424.540000000037253;9152455.810000000521541;106.099999999999994;12.473674774169922
671236.619999999995343;9151450.330000000074506;68.560000000000002;21.542791366577148
667649.670000000158325;9150209.789999999105930;99.909999999999997;12.731962203979492
671012.890000000013970;9149739.019999999552965;91.840000000000003;19.428697586059570
671020.469999999855645;9147041.740000000223517;92.530000000000001;14.451625823974609
668028.459999999962747;9147615.259999999776483;97.349999999999994;12.691349983215332
670843.709999999962747;9144710.099999999627471;91.079999999999998;10.016983032226563
667641.150000000023283;9144477.669999999925494;95.959999999999994;15.275152206420898
670200.000000000000000;9141823.900000000372529;90.599999999999994;9.954201698303223
667240.989999999990687;9141350.230000000447035;94.349999999999994;-1.230318307876587
674298.869999999995343;9140126.939999999478459;86.310000000000002;2.148998260498047
677038.609999999869615;9139925.400000000372529;84.159999999999997;3.629440307617188
679547.020000000135042;9139556.400000000372529;86.590000000000003;3.964962244033813
680201.390000000130385;9142306.259999999776483;86.810000000000002;7.204380512237550
677383.070000000065193;9142176.720000000670552;85.170000000000002;19.753755569458008
674816.819999999948777;9143434.130000000819564;87.859999999999999;19.004835128784180
677756.640000000013970;9144188.070000000298023;87.319999999999993;14.646925926208496
674970.989999999990687;9145903.240000000223517;91.370000000000005;22.042530059814453
677986.880000000004657;9146202.470000000670552;91.209999999999994;11.560130119323730
680605.469999999972060;9145158.980000000447035;90.269999999999996;27.598043441772461
679816.170000000041910;9147835.349999999627471;93.640000000000001;21.348518371582031
681900.419999999925494;9149377.640000000596046;95.790000000000006;19.719970703125000
677347.780000000027940;9149506.130000000819564;93.340000000000003;9.755068778991699
674859.770000000018626;9148876.029999999329448;90.989999999999995;10.595368385314941
678995.150000000023283;9151537.500000000000000;92.239999999999995;5.866604328155518
674629.259999999892898;9151591.650000000372529;85.000000000000000;7.400536060333252
676788.649999999906868;9153284.150000000372529;89.400000000000006;9.078361511230469
674858.030000000027940;9154131.849999999627471;87.469999999999999;6.998040676116944
681870.390000000013970;9154494.250000000000000;87.739999999999995;77.855644226074219
677651.270000000018626;9155813.650000000372529;90.159999999999997;18.060787200927734
675992.410000000032596;9158331.390000000596046;90.359999999999999;204.227645874023438
679550.040000000037253;9159289.750000000000000;99.840000000000003;138.372863769531250
679677.939999999944121;9161347.689999999478459;99.079999999999998;254.083328247070313
677185.829999999958090;9161035.289999999105930;108.359999999999999;72.973304748535156
685193.969999999972060;9163311.240000000223517;83.549999999999997;45.319042205810547
684643.640000000013970;9160630.929999999701977;87.709999999999994;34.382247924804688
682635.520000000018626;9159186.410000000149012;86.489999999999995;25.695928573608398
683092.400000000023283;9156526.750000000000000;89.640000000000001;38.684955596923835
685542.729999999981374;9152744.140000000596046;95.370000000000005;18.036050796508789
682914.750000000000000;9151699.480000000447035;94.480000000000004;29.379278182983398
684853.540000000037253;9149554.160000000149012;95.890000000000001;24.295595169067383
686084.880000000121072;9146680.179999999701977;88.530000000000001;17.188678741455078
683207.130000000004657;9146765.689999999478459;93.569999999999993;15.221047401428223
683460.890000000013970;9144306.070000000298023;88.569999999999993;14.152239799499512
686308.780000000027940;9144302.589999999850988;88.829999999999998;14.819914817810059
683741.369999999995343;9142022.390000000596046;89.000000000000000;9.862843513488770
683331.000000000000000;9138489.070000000298023;90.569999999999993;7.541834354400636
689661.739999999990687;9168981.109999999403954;86.930000000000007;107.907386779785156
692069.339999999967404;9169476.470000000670552;88.829999999999998;116.667877197265625
694121.969999999972060;9170501.199999999254942;83.409999999999997;227.586059570312500
697853.910000000032596;9167823.919999999925494;81.030000000000001;381.884124755859375
690897.920000000041910;9167501.279999999329448;83.500000000000000;186.910919189453125
695548.370000000111759;9165426.400000000372529;80.750000000000000;194.339035034179688
693152.869999999995343;9165799.970000000670552;80.640000000000001;328.885345458984375
688007.329999999958090;9163991.500000000000000;83.640000000000001;67.440956115722656
690713.890000000013970;9158958.390000000596046;83.450000000000003;201.461044311523438
691031.130000000004657;9160343.929999999701977;80.000000000000000;264.986328125000000
693252.700000000069849;9157088.380000000819564;80.409999999999997;162.755950927734375
701324.890000000013970;9154983.000000000000000;84.040000000000006;149.494079589843750
704854.300000000046566;9157599.699999999254942;83.500000000000000;114.651847839355469
711853.219999999972060;9157667.619999999180436;84.390000000000001;163.361526489257813
720056.319999999948777;9155889.029999999329448;83.500000000000000;151.582946777343750
715658.789999999920838;9156099.470000000670552;78.450000000000003;150.100479125976563
696920.099999999976717;9156704.960000000894070;76.590000000000003;157.521286010742188
691187.660000000032596;9165411.759999999776483;78.719999999999999;389.023986816406250
701202.410000000032596;9169402.750000000000000;71.340000000000003;421.426574707031250
700918.569999999948777;9166898.990000000223517;73.500000000000000;339.698120117187500
692444.400000000023283;9161609.580000000074506;73.689999999999998;455.813140869140625
694258.979999999981374;9159187.000000000000000;72.709999999999994;375.986755371093750
697834.969999999972060;9159471.470000000670552;72.500000000000000;239.352401733398438
700908.530000000027940;9158537.419999999925494;72.659999999999997;355.604187011718693
704490.969999999972060;9161647.710000000894070;74.280000000000001;370.133148193359375
712318.380000000004657;9160396.160000000149012;73.219999999999999;177.248367309570313
715056.310000000055879;9158048.000000000000000;73.810000000000002;417.999938964843750
720370.900000000023283;9158334.679999999701977;71.140000000000001;375.528228759765625
712715.670000000041910;9162847.279999999329448;68.870000000000005;216.096252441406250
709697.819999999832362;9163103.529999999329448;68.200000000000003;437.172943115234375
707288.689999999944121;9161830.839999999850988;69.689999999999998;364.497131347656250
706384.199999999953434;9163498.839999999850988;69.269999999999996;541.587402343750000
704635.270000000018626;9164437.189999999478459;69.010000000000005;592.986511230468750
701331.219999999972060;9161173.150000000372529;65.120000000000005;557.449340820312500
698610.060000000055879;9161960.609999999403954;59.859999999999999;277.477081298828125
696621.089999999967404;9163379.490000000223517;54.990000000000002;174.058288574218750
699150.010000000009313;9164488.929999999701977;49.710000000000001;206.924713134765625
703888.130000000004657;9167850.220000000670552;65.000000000000000;507.060943603515625
713575.199999999953434;9165229.859999999403954;60.420000000000002;272.620849609375000
716008.550000000162981;9162335.109999999403954;60.009999999999998;438.316253662109375
715122.030000000027940;9160169.289999999105930;59.770000000000003;397.766540527343750
720351.969999999972060;9161741.779999999329448;50.740000000000002;358.711944580078125
720334.189999999944121;9164812.769999999552965;51.310000000000002;543.473754882812500
720566.479999999981374;9166566.080000000074506;51.140000000000001;520.632141113281250
718070.189999999944121;9167344.789999999105930;58.729999999999997;374.305572509765625
716509.569999999948777;9165236.089999999850988;59.920000000000002;297.414489746093750
713827.569999999948777;9167903.070000000298023;54.799999999999997;606.828247070312500
710538.760000000009313;9165807.480000000447035;57.020000000000003;750.863403320312500
708328.089999999967404;9165329.039999999105930;57.859999999999999;886.778991699218636
711162.140000000013970;9168489.390000000596046;54.079999999999998;832.454345703125000
708222.160000000032596;9168812.250000000000000;52.340000000000003;996.014892578125000
688097.119999999995343;9159212.529999999329448;88.269999999999996;37.656543731689453
692913.609999999986030;9154058.689999999478459;85.140000000000001;227.451370239257813
704086.840000000083819;9155490.730000000447035;87.579999999999998;33.872692108154297
706365.270000000018626;9155462.880000000819564;85.500000000000000;248.124893188476563
711314.660000000032596;9155127.789999999105930;87.329999999999998;133.200866699218750
711242.150000000023283;9151088.009999999776483;89.680000000000007;21.888586044311523
716225.069999999948777;9154034.060000000521541;90.150000000000006;47.643627166748047
719692.719999999972060;9153359.500000000000000;91.980000000000004;40.639785766601563
716993.500000000000000;9151377.050000000745058;90.680000000000007;40.289695739746094
719349.089999999967404;9149531.109999999403954;84.370000000000005;37.521492004394531
712094.840000000083819;9148514.240000000223517;92.969999999999999;17.052812576293945
707536.099999999976717;9153264.109999999403954;94.150000000000006;47.797290802001953
703621.079999999958090;9152885.980000000447035;91.909999999999997;46.623722076416016
700618.800000000046566;9151484.419999999925494;91.349999999999994;16.958438873291016
697585.229999999981374;9151487.039999999105930;91.810000000000002;11.630019187927246
694855.449999999837019;9151383.849999999627471;94.549999999999997;70.454872131347656
690734.439999999944121;9151327.300000000745058;93.780000000000001;25.477861404418945
688338.520000000018626;9155871.089999999850988;90.340000000000003;23.234985351562500
688356.890000000013970;9152867.250000000000000;93.310000000000002;16.515905380249023
692102.579999999958090;9148993.880000000819564;88.530000000000001;21.162841796875000
687731.229999999981374;9148211.179999999701977;89.599999999999994;13.474675178527832
690233.449999999953434;9146908.289999999105930;88.409999999999997;14.594706535339355
694372.949999999953434;9148762.750000000000000;94.969999999999999;18.117494583129883
692629.689999999944121;9146727.839999999850988;94.040000000000006;12.877525329589844
696309.060000000172295;9143473.300000000745058;94.969999999999999;10.111790657043459
695698.180000000167638;9141245.240000000223517;94.930000000000007;8.542259216308594
693284.160000000032596;9142954.759999999776483;94.620000000000005;9.729137420654297
690106.969999999972060;9144473.859999999403954;90.349999999999994;13.618110656738281
690861.699999999953434;9142204.320000000298023;92.129999999999995;9.782150268554688
687526.890000000013970;9141260.820000000298023;91.599999999999994;6.614859104156494
686925.130000000004657;9138585.570000000298023;92.000000000000000;11.202372550964355
690442.640000000013970;9139618.039999999105930;94.340000000000003;14.193752288818359
689699.189999999944121;9137616.720000000670552;94.629999999999995;9.635228157043459
692432.579999999958090;9137566.029999999329448;95.230000000000004;10.388171195983887
694787.459999999962747;9136168.220000000670552;94.969999999999999;8.367609024047852
695005.769999999902211;9138642.650000000372529;96.129999999999995;14.299241065979004
697731.060000000055879;9138056.619999999180436;96.439999999999998;13.019351005554199
697767.479999999981374;9135285.919999999925494;97.790000000000006;7.604271888732910
702045.560000000055879;9136878.859999999403954;97.870000000000005;11.660138130187988
701498.170000000041910;9140935.349999999627471;96.640000000000001;9.734882354736328
699139.430000000051223;9142065.650000000372529;95.939999999999998;10.506588935852051
703899.609999999986030;9142648.849999999627471;99.590000000000003;11.382348060607910
705797.520000000018626;9138842.589999999850988;99.200000000000003;7.639153957366944
705402.109999999986030;9136000.500000000000000;99.739999999999995;10.269568443298340
709077.159999999916181;9134749.310000000521541;99.349999999999994;10.787405967712402
711843.809999999939464;9136818.199999999254942;98.689999999999998;14.032852172851563
713927.040000000037253;9140702.589999999850988;99.799999999999997;12.681629180908203
714963.860000000102445;9143072.429999999701977;97.870000000000005;16.354927062988281
710728.069999999948777;9142897.740000000223517;98.599999999999994;12.513566017150877
710432.729999999981374;9139943.859999999403954;98.250000000000000;9.132750511169434
708701.800000000046566;9137626.880000000819564;97.890000000000001;11.388255119323730
706800.510000000009313;9142451.720000000670552;99.840000000000003;11.822523117065430
704276.910000000032596;9145944.660000000149012;98.689999999999998;9.543383598327637
701476.419999999925494;9146159.689999999478459;98.780000000000001;11.802200317382813
699231.540000000037253;9145957.109999999403954;99.609999999999999;10.483886718750000
695596.660000000032596;9146575.730000000447035;96.909999999999997;15.114030838012695
697715.290000000037253;9149016.660000000149012;96.400000000000006;13.163723945617676
703092.910000000032596;9148084.800000000745058;97.750000000000000;9.421410560607910
703172.040000000153668;9150576.650000000372529;96.469999999999999;15.302787780761719
706322.230000000097789;9150334.160000000149012;98.609999999999999;16.351329803466797
708614.380000000004657;9150378.089999999850988;97.379999999999995;17.050266265869141
716430.760000000009313;9149044.029999999329448;97.299999999999997;30.751068115234375
719649.939999999944121;9146273.000000000000000;98.890000000000001;44.299137115478509
716013.859999999986030;9145584.630000000819564;100.700000000000003;28.277170181274418
713886.989999999990687;9145995.509999999776483;100.129999999999995;12.800300598144531
711327.189999999944121;9146270.640000000596046;101.640000000000001;15.924506187438965
708744.560000000055879;9148178.949999999254942;102.040000000000006;10.088981628417969
706082.380000000004657;9147853.490000000223517;100.359999999999999;11.145193099975586
707498.030000000027940;9145399.339999999850988;102.159999999999997;15.286756515502930
716849.359999999986030;9140052.380000000819564;104.439999999999998;10.747946739196777
714294.789999999920838;9138256.089999999850988;101.299999999999997;9.357068061828613
717307.680000000051223;9137157.660000000149012;104.799999999999997;7.807288646697998
719463.229999999981374;9143268.949999999254942;107.359999999999999;33.679866790771484
719959.500000000000000;9139592.609999999403954;105.849999999999994;19.652896881103516
719931.270000000018626;9136537.070000000298023;107.019999999999996;14.287138938903809
720075.020000000135042;9134199.000000000000000;107.359999999999999;11.372350692749023
716734.890000000013970;9134946.619999999180436;104.599999999999994;10.525978088378906
713999.839999999967404;9135852.769999999552965;105.590000000000003;9.884958267211914
720186.599999999976717;9131509.669999999925494;119.620000000000005;10.776471138000488
719539.819999999948777;9128720.980000000447035;112.180000000000007;6.676753997802734
716736.260000000009313;9129993.240000000223517;106.870000000000005;11.933118820190430
715888.479999999981374;9132260.150000000372529;108.700000000000003;7.387135982513428
713972.089999999967404;9130837.769999999552965;105.849999999999994;8.377852439880373
712524.219999999972060;9133366.859999999403954;103.230000000000004;9.384649276733398
710486.209999999962747;9131700.220000000670552;102.280000000000001;6.560999393463136
707603.979999999981374;9132382.529999999329448;101.480000000000004;6.341899394989014
704873.239999999990687;9134144.859999999403954;101.060000000000002;10.912230491638184
701445.109999999986030;9134103.250000000000000;100.030000000000001;7.291152954101564
801647.860000000102445;9283599.300000000745058;31.000000000000000;23.020807266235352
802295.140000000013970;9286873.919999999925494;31.000000000000000;5.868154525756836
807826.709999999962747;9288531.849999999627471;32.000000000000000;10.008653640747070
805976.780000000027940;9286576.339999999850988;32.000000000000000;11.587658882141113
802937.829999999958090;9281284.779999999329448;32.000000000000000;42.542762756347656
831122.030000000027940;9286398.339999999850988;32.000000000000000;19.182237625122070
811132.630000000004657;9288703.250000000000000;33.000000000000000;7.472621440887452
830991.780000000027940;9289063.390000000596046;33.000000000000000;3.566053867340088
813644.700000000069849;9290437.050000000745058;34.000000000000000;12.274234771728516
808696.680000000051223;9285199.859999999403954;34.000000000000000;34.667118072509766
807157.569999999948777;9283217.410000000149012;34.000000000000000;42.727893829345703
828193.069999999948777;9281624.269999999552965;34.000000000000000;98.648902893066406
819080.760000000009313;9284749.169999999925494;35.000000000000000;80.614242553710938
818458.140000000013970;9282558.740000000223517;35.000000000000000;116.450004577636719
829088.459999999962747;9284592.880000000819564;35.000000000000000;46.525424957275391
817389.920000000041910;9289295.109999999403954;36.000000000000000;28.892955780029297
813071.629999999888241;9284801.240000000223517;36.000000000000000;62.745391845703125
827242.310000000055879;9288453.210000000894070;36.000000000000000;14.432131767272949
822113.140000000013970;9282754.939999999478459;37.000000000000000;133.308242797851563
824495.439999999944121;9289916.619999999180436;37.000000000000000;21.979450225830082
825013.040000000037253;9286462.650000000372529;39.000000000000000;105.924774169921875
821186.339999999967404;9289950.150000000372529;41.000000000000000;35.881713867187500
826777.060000000172295;9284583.500000000000000;43.000000000000000;30.721960067749023
822874.680000000051223;9284893.130000000819564;45.000000000000000;398.779632568359375
820959.260000000009313;9287296.199999999254942;48.000000000000000;127.648651123046875
798762.239999999990687;9269253.019999999552965;26.000000000000000;56.563041687011719
799779.910000000032596;9272138.660000000149012;28.000000000000000;71.709403991699219
797425.290000000037253;9274289.000000000000000;29.000000000000000;37.215911865234375
796126.890000000013970;9271707.230000000447035;30.000000000000000;13.334578514099123
793585.660000000032596;9270354.949999999254942;30.000000000000000;9.801208496093750
792955.020000000135042;9267962.550000000745058;30.000000000000000;8.301403045654299
799760.530000000027940;9280513.519999999552965;31.000000000000000;25.958833694458008
798294.349999999976717;9277369.429999999701977;31.000000000000000;13.140338897705078
802383.619999999995343;9274699.189999999478459;31.000000000000000;68.523162841796875
800703.599999999976717;9268100.939999999478459;31.000000000000000;89.285339355468750
794858.449999999953434;9264926.919999999925494;31.000000000000000;30.239267349243164
795951.770000000018626;9261242.070000000298023;31.000000000000000;18.011713027954102
792234.290000000037253;9265364.869999999180436;31.000000000000000;8.712198257446291
792210.709999999962747;9262704.339999999850988;31.000000000000000;2.023115396499634
811972.719999999972060;9258243.189999999478459;31.000000000000000;227.767990112304659
805960.700000000069849;9278510.150000000372529;32.000000000000000;88.391738891601563
798315.670000000041910;9266618.039999999105930;32.000000000000000;71.681694030761719
809135.070000000065193;9259738.109999999403954;32.000000000000000;199.291900634765625
827659.420000000041910;9265835.029999999329448;32.000000000000000;419.342529296875000
805757.589999999967404;9260853.480000000447035;33.000000000000000;129.771774291992188
815013.599999999976717;9258222.779999999329448;33.000000000000000;274.396453857421875
820009.670000000158325;9259406.060000000521541;33.000000000000000;374.518463134765625
823213.739999999990687;9260722.210000000894070;33.000000000000000;389.034149169921875
825512.920000000041910;9264429.359999999403954;33.000000000000000;513.771911621093750
830287.359999999986030;9272701.900000000372529;33.000000000000000;138.684204101562500
830023.290000000037253;9276719.740000000223517;33.000000000000000;91.400192260742188
826545.079999999958090;9279622.410000000149012;33.000000000000000;161.192443847656250
809388.310000000055879;9279867.839999999850988;34.000000000000000;99.410331726074219
805013.180000000051223;9274301.300000000745058;34.000000000000000;122.944427490234375
802803.959999999846332;9269300.859999999403954;34.000000000000000;107.678222656250000
799260.700000000069849;9263522.699999999254942;34.000000000000000;47.426002502441406
803776.250000000000000;9261923.589999999850988;34.000000000000000;91.405952453613281
812008.800000000046566;9261278.500000000000000;34.000000000000000;429.098144531250000
819864.099999999976717;9280154.689999999478459;35.000000000000000;192.159576416015625
808755.599999999976717;9276920.619999999180436;35.000000000000000;150.524246215820313
812772.030000000027940;9268774.740000000223517;35.000000000000000;585.360656738281250
811860.790000000037253;9270370.289999999105930;35.000000000000000;560.440734863281250
803652.370000000111759;9270173.800000000745058;35.000000000000000;134.597396850585938
824037.569999999948777;9263197.429999999701977;35.000000000000000;546.541015625000000
